time,level,rain,acc_rain
2018121317,0.99,0,1598
2018121318,0.99,0,1598
2018121319,0.99,0,1598
2018121320,0.99,0,1598
2018121321,0.99,0,1598
2018121322,0.99,0,1598
2018121323,0.99,0,1598
2018121324,0.99,0,1598
2018121401,0.99,0,1598
2018121402,0.99,0,1598
2018121403,0.99,0,1598
2018121404,0.99,0,1598
2018121405,0.99,0,1598
2018121406,0.99,0,1598
2018121407,0.99,0,1598
2018121408,0.99,0,1598
2018121409,0.99,0,1598
2018121410,0.99,0,1598
2018121411,0.99,0,1598
2018121412,0.99,0,1598
2018121413,0.99,0,1598
2018121414,0.98,0,1598
2018121415,0.98,0,1598
2018121416,0.98,0,1598
2018121417,0.98,0,1598
2018121418,0.98,0,1598
2018121419,0.98,0,1598
2018121420,0.98,0,1598
2018121421,0.98,0,1598
2018121422,0.98,0,1598
2018121423,0.98,0,1598
2018121424,0.98,0,1598
2018121501,0.98,0,1598
2018121502,0.98,0,1598
2018121503,0.98,0,1598
2018121504,0.98,0,1598
2018121505,0.98,0,1598
2018121506,0.98,0,1598
2018121507,0.98,0,1598
2018121508,0.98,0,1598
2018121509,0.98,0,1598
2018121510,0.98,0,1598
2018121511,0.98,0,1598
2018121512,0.98,0,1598
2018121513,0.98,0,1598
2018121514,0.97,0,1598
2018121515,0.97,0,1598
2018121516,0.97,0,1598
2018121517,0.97,0,1598
2018121518,0.97,0,1598
2018121519,0.97,0,1598
2018121520,0.97,0,1598
2018121521,0.97,0,1598
2018121522,0.96,0,1598
2018121523,0.97,0,1598
2018121524,0.97,0,1598
2018121601,0.97,0,1598
2018121602,0.97,0,1598
2018121603,0.97,0,1598
2018121604,0.97,0,1598
2018121605,0.97,0,1598
2018121606,0.97,0,1598
2018121607,0.97,0,1598
